Date/Time,ActivePower,WindSpeed,Power,WindDirection,Time,TimeDiff,Gust
21 01 2018 20:40,1910.130005,8.931996346,2100.247392,175.8430939,40,10,-0.697844505
21 01 2018 20:50,1731.53894,8.611812592,1897.379216,175.5021057,50,10,-0.320183754
21 01 2018 21:00,1625.025024,8.500665665,1828.404105,174.4626007,0,-50,-0.111146927
21 01 2018 21:10,2125.319092,9.584399223,2505.403398,172.8134003,10,10,1.083733559
21 01 2018 21:20,2289.855957,9.466374397,2447.913034,170.8061981,20,10,-0.118024826
21 01 2018 21:30,2600.260986,10.00924969,2797.839799,174.7348938,30,10,0.54287529
21 01 2018 21:40,2936.488037,10.91191006,3240.445416,175.4264069,40,10,0.90266037
21 01 2018 21:50,3078.579102,11.20075989,3338.812597,174.3009033,50,10,0.288849831
21 01 2018 22:00,3123.593994,11.29767036,3367.718884,173.9528046,0,-50,0.096910477
21 01 2018 22:10,3124.454102,11.08071995,3300.203306,175.1248016,10,10,-0.216950417
21 01 2018 22:20,3253.336914,11.5300703,3429.162431,175.7156982,20,10,0.449350357
21 01 2018 22:30,3372.093018,11.9011097,3505.728252,174.0449982,30,10,0.371039391
21 01 2018 22:40,3538.814941,12.26673031,3557.467688,175.485199,40,10,0.365620613
21 01 2018 22:50,3581.50708,12.70188046,3591.145387,177.5617981,50,10,0.435150146
21 01 2018 23:00,3408.763916,11.74359035,3476.322759,174.7274933,0,-50,-0.9582901
21 01 2018 23:10,3506.215088,12.03966999,3527.984411,175.5404053,10,10,0.296079636
21 01 2018 23:20,3214.500977,11.38191986,3391.25478,176.8054962,20,10,-0.65775013
21 01 2018 23:30,2831.645996,10.39931965,3016.413014,177.5868988,30,10,-0.982600212
21 01 2018 23:40,2541.781982,10.08922958,2846.346097,174.6719971,40,10,-0.310090065
21 01 2018 23:50,2029.912964,9.065434456,2186.256644,175.3992004,50,10,-1.023795128
22 01 2018 00:00,1878.795044,8.814731598,2025.309797,173.2458954,0,-50,-0.250702858
22 01 2018 00:10,1724.671997,8.54533577,1856.023392,172.4803925,10,10,-0.269395828
22 01 2018 00:20,1182.035034,7.288403988,1151.289285,169.8627014,20,10,-1.256931782
22 01 2018 00:30,1202.811035,7.329030037,1171.265417,167.7003937,30,10,0.040626049
22 01 2018 00:40,1176.723999,7.227974892,1122.007341,169.7761993,40,10,-0.101055145
22 01 2018 00:50,1179.938965,7.277472019,1145.954047,179.218399,50,10,0.049497128
22 01 2018 01:00,600.4755249,5.864152908,580.1126189,177.9024963,0,-50,-1.413319111
22 01 2018 01:10,1090.358032,7.024084091,1026.867508,182.623703,10,10,1.159931183
22 01 2018 01:20,1263.459961,7.502579212,1259.322711,184.5115967,20,10,0.478495121
22 01 2018 01:30,682.2911987,6.369458199,755.8669038,190.1306,30,10,-1.133121014
22 01 2018 01:40,234.2523041,4.900321007,311.8840705,209.9828949,40,10,-1.469137192
22 01 2018 01:50,64.03144836,3.534003973,55.90094659,214.7071991,50,10,-1.366317034
22 01 2018 02:00,45.14060974,3.548079014,57.56977687,217.4920959,0,-50,0.014075041
22 01 2018 02:10,-0.099066757,3.047133923,17.68601406,255.8117981,10,10,-0.500945091
22 01 2018 02:20,0,2.261464119,0,283.8510132,20,10,-0.785669804
22 01 2018 02:30,0,1.554723978,0,339.1502075,30,10,-0.706740141
22 01 2018 02:40,0,1.490911961,0,256.5985107,40,10,-0.063812017
22 01 2018 02:50,0,1.921826959,0,197.4042969,50,10,0.430914998
22 01 2018 03:00,0,1.849568009,0,123.6634979,0,-50,-0.072258949
22 01 2018 03:10,0,2.696182966,0,60.44152069,10,10,0.846614957
22 01 2018 03:20,0,4.92156601,316.9621758,116.7015991,20,10,2.225383043
22 01 2018 03:30,69.44663239,3.358344078,37.73984876,113.1604996,30,10,-1.563221931
22 01 2018 03:40,28.84244919,2.96389389,0,93.01822662,40,10,-0.394450188
22 01 2018 03:50,65.82317352,3.364407063,38.28442658,104.1334,50,10,0.400513172
22 01 2018 04:00,79.15117645,3.279001951,31.15542954,101.3991013,0,-50,-0.085405111
22 01 2018 04:10,114.0976028,3.556868076,58.6279428,97.72010803,10,10,0.277866125
22 01 2018 04:20,211.0319061,3.881283998,106.3340068,94.27866364,20,10,0.324415922
22 01 2018 04:30,246.2826996,4.181203842,157.3974927,100.3161011,30,10,0.299919844
22 01 2018 04:40,266.0002136,4.536550045,229.7764473,101.1624985,40,10,0.355346203
22 01 2018 04:50,206.490097,4.217517853,164.4814695,108.0179977,50,10,-0.319032192
22 01 2018 05:00,233.2389984,4.332076073,187.2765894,111.2207031,0,-50,0.11455822
22 01 2018 05:10,802.3823853,6.69343996,883.7609536,118.9539032,10,10,2.361363888
22 01 2018 05:20,610.4057007,6.073493004,649.0613235,119.5711975,20,10,-0.619946957
22 01 2018 05:30,152.8955994,3.915900946,112.4187936,114.4905014,30,10,-2.157592058
22 01 2018 05:40,325.3664856,5.019011974,340.6839831,119.2288971,40,10,1.103111029
22 01 2018 05:50,306.1913147,4.954892159,324.9949323,119.9542007,50,10,-0.064119816
22 01 2018 06:00,321.5960083,5.091563225,358.8163308,118.3132019,0,-50,0.136671066
22 01 2018 06:10,246.5276031,4.683157921,261.8072308,116.1139984,10,10,-0.408405304
22 01 2018 06:20,98.81842041,3.694231987,76.77206773,109.6973038,20,10,-0.988925934
22 01 2018 06:30,129.571106,3.898673058,109.366599,113.8943024,30,10,0.204441071
22 01 2018 06:40,488.928894,5.762102127,547.6544464,119.9645996,40,10,1.86342907
22 01 2018 06:50,486.2420959,5.825852871,567.8062279,121.7799988,50,10,0.063750744
22 01 2018 07:00,151.1470032,4.091304779,140.1396573,115.4773026,0,-50,-1.734548092
22 01 2018 07:10,113.3759003,3.788979053,91.04636546,114.5623016,10,10,-0.302325726
22 01 2018 07:20,47.43581009,3.515981913,53.81040794,105.6826019,20,10,-0.272997141
22 01 2018 07:30,39.1360817,3.198690891,25.51635414,107.2205963,30,10,-0.317291021
22 01 2018 07:40,503.6836853,5.561090946,486.7466954,97.98235321,40,10,2.362400055
22 01 2018 07:50,399.8417969,5.462802887,458.3628622,93.70612335,50,10,-0.098288059
22 01 2018 08:00,332.615387,5.453619957,455.7562765,77.3428421,0,-50,-0.00918293
22 01 2018 08:10,162.9924011,4.330670834,186.9927263,52.3116188,10,10,-1.122949123
22 01 2018 08:20,66.94348145,3.580082893,61.48234564,46.03536987,20,10,-0.75058794
22 01 2018 08:30,71.76582336,3.714044094,79.63812847,50.16820908,30,10,0.133961201
22 01 2018 08:40,112.2918015,3.905025005,110.486421,37.93881989,40,10,0.190980911
22 01 2018 08:50,151.3256989,4.126790047,146.9051377,36.19710922,50,10,0.221765041
22 01 2018 09:00,270.133606,4.694416046,264.3241425,40.25667953,0,-50,0.567625999
22 01 2018 09:10,256.0483093,4.728637218,272.0264887,41.1987915,10,10,0.034221172
22 01 2018 09:20,344.9108887,5.184467793,382.6437972,46.12997055,20,10,0.455830574
22 01 2018 09:30,170.842804,4.257061958,172.2720454,48.37517166,30,10,-0.927405834
22 01 2018 09:40,150.8096924,4.12612009,146.7768506,42.54587936,40,10,-0.130941868
22 01 2018 09:50,110.0708008,3.721698999,80.76232364,37.08604813,50,10,-0.404421091
22 01 2018 10:00,438.9498901,5.145188808,372.4850426,32.57294846,0,-50,1.423489809
22 01 2018 10:10,637.4852905,5.89201498,589.1605687,21.29009056,10,10,0.746826172
22 01 2018 10:20,1095.477051,6.84740591,948.7502154,16.60576057,20,10,0.95539093
22 01 2018 10:30,1148.584961,7.166333199,1092.658046,15.99580956,30,10,0.318927288
22 01 2018 10:40,854.5479126,6.650352001,866.0698566,16.16235924,40,10,-0.515981197
22 01 2018 10:50,990.4127808,6.984970093,1009.237209,20.54330063,50,10,0.334618092
22 01 2018 11:00,658.2020264,6.133815765,670.0680956,24.34967041,0,-50,-0.851154327
22 01 2018 11:10,764.7988281,6.353196144,749.7533485,12.91215038,10,10,0.219380379
22 01 2018 11:20,890.9855957,6.803339005,929.8624285,14.09144974,20,10,0.45014286
22 01 2018 11:30,974.4118042,7.060925961,1043.652828,15.09654045,30,10,0.257586956
22 01 2018 11:40,1083.625977,7.234548092,1125.1678,16.25053978,40,10,0.173622131
22 01 2018 11:50,1417.352051,7.595765114,1307.7092,18.16667938,50,10,0.361217022
22 01 2018 12:00,1283.740967,7.31065321,1162.200177,17.75061035,0,-50,-0.285111904
22 01 2018 12:10,1429.177979,7.450623989,1232.491424,19.66926956,10,10,0.139970779
22 01 2018 12:20,1235.874023,6.819717884,936.8554738,16.23527908,20,10,-0.630906105
22 01 2018 12:30,1444.598022,6.963112831,999.4695939,13.19225025,30,10,0.143394947
22 01 2018 12:40,1304.099976,6.844097137,947.3239116,14.15942001,40,10,-0.119015694
22 01 2018 12:50,1441.369019,6.95676899,996.6458839,13.70293999,50,10,0.112671852
22 01 2018 13:00,1380.723022,6.922727108,981.5792496,13.46763992,0,-50,-0.034041882
22 01 2018 13:10,1443.197998,7.482796192,1249.061562,12.52355957,10,10,0.560069084
22 01 2018 13:20,1558.083984,7.770907879,1401.662155,13.04318047,20,10,0.288111687
22 01 2018 13:30,1692.001953,8.166786194,1626.905555,13.80333042,30,10,0.395878315
22 01 2018 13:40,1551.137939,7.552439213,1285.06894,13.65089035,40,10,-0.614346981
22 01 2018 13:50,1255.30896,6.908615112,975.3755436,11.4514904,50,10,-0.6438241
22 01 2018 14:00,1418.729004,7.089942932,1056.996976,12.12703037,0,-50,0.18132782
22 01 2018 14:10,1446.911987,7.37702322,1195.170747,14.06521034,10,10,0.287080288
22 01 2018 14:20,1113.505005,6.714872837,892.64079,14.83670044,20,10,-0.662150383
22 01 2018 14:30,571.0336304,5.568486214,488.918654,1.788643956,30,10,-1.146386623
22 01 2018 14:40,869.1088867,6.285738945,724.6995229,7.86097908,40,10,0.717252731
22 01 2018 14:50,582.8297119,5.593732834,496.3723698,6.704555035,50,10,-0.692006111
22 01 2018 15:00,753.9415894,6.038040161,636.8966372,1.38626802,0,-50,0.444307327
22 01 2018 15:10,1548.463989,7.558160782,1288.04463,4.153283119,10,10,1.520120621
22 01 2018 15:20,1446.28894,7.508734226,1262.482869,8.352301598,20,10,-0.049426556
22 01 2018 15:30,2998.823975,10.70635986,3158.605958,14.04981041,30,10,3.197625637
22 01 2018 15:40,2571.50293,9.816924095,2672.914654,10.63728046,40,10,-0.889435768
22 01 2018 15:50,2841.933105,10.47939014,3055.904273,10.57371998,50,10,0.662466049
22 01 2018 16:00,2575.881104,9.854119301,2698.010134,9.166391373,0,-50,-0.625270844
22 01 2018 16:10,3067.712891,10.70331001,3157.313618,9.642766953,10,10,0.849190712
22 01 2018 16:20,3104.437988,11.06853008,3296.104943,8.981122971,20,10,0.36522007
22 01 2018 16:30,3136.691895,11.55688953,3435.562446,6.353610039,30,10,0.488359451
22 01 2018 16:40,3396.366943,11.99322033,3520.891824,6.038497925,40,10,0.436330795
22 01 2018 16:50,3288.941895,11.61655045,3449.302798,7.628939152,50,10,-0.376669884
22 01 2018 17:00,3117.419922,11.17588043,3331.06852,12.33102989,0,-50,-0.440670013
22 01 2018 17:10,2875.156006,10.5001297,3065.849839,11.5274601,10,10,-0.675750732
22 01 2018 17:20,3147.251953,11.01255989,3276.858494,6.734075069,20,10,0.512430191
22 01 2018 17:30,3312.434082,11.83936024,3494.730579,5.951634884,30,10,0.826800346
22 01 2018 17:40,2993.826904,10.40114021,3017.330435,9.345604897,40,10,-1.438220024
22 01 2018 17:50,2857.224121,10.29329014,2961.385456,12.45792007,50,10,-0.107850075
22 01 2018 18:00,2983.138916,10.81182003,3201.874942,12.26329994,0,-50,0.518529892
22 01 2018 18:10,2653.586914,9.824960709,2678.375651,13.23538017,10,10,-0.986859322
22 01 2018 18:20,2437.354004,9.924949646,2744.547926,15.77433014,20,10,0.099988937
22 01 2018 18:30,3581.496094,14.01473045,3600,12.36909962,30,10,4.089780807
22 01 2018 18:40,3596.596924,14.24232006,3600,11.87831974,40,10,0.227589607
22 01 2018 18:50,3497.436035,13.33162022,3600,13.59988022,50,10,-0.910699844
22 01 2018 19:00,3545.269043,14.53044987,3600,13.03931046,0,-50,1.198829651
22 01 2018 19:10,2759.313965,12.02888012,3526.36963,21.59878922,10,10,-2.501569748
22 01 2018 19:20,2486.936035,10.50642014,3068.84361,16.9619503,20,10,-1.522459984
22 01 2018 19:30,2457.406982,12.04881954,3529.338242,10.28884029,30,10,1.542399406
22 01 2018 19:40,2236.212891,11.95944977,3515.503185,12.41444969,40,10,-0.089369774
22 01 2018 19:50,2138.024902,12.19530964,3549.107382,7.171991825,50,10,0.235859871
22 01 2018 20:00,2168.042969,12.50780964,3579.711125,9.038183212,0,-50,0.3125
22 01 2018 20:10,2046.468994,11.2603302,3356.81627,11.06521034,10,10,-1.247479439
22 01 2018 20:20,2164.326904,11.41870022,3401.074894,10.54109001,20,10,0.158370018
22 01 2018 20:30,2066.592041,11.1361599,3318.426836,10.1101799,30,10,-0.282540321
22 01 2018 20:40,2041.223022,11.10354042,3307.786856,11.28689957,40,10,-0.032619476
22 01 2018 20:50,2067.248047,11.14325047,3320.708745,10.78277016,50,10,0.039710045
22 01 2018 21:00,2125.261963,11.35791016,3384.696113,10.62376022,0,-50,0.214659691
22 01 2018 21:10,2034.322998,10.59714031,3110.855035,10.36289024,10,10,-0.760769844
22 01 2018 21:20,2053.831055,10.99598026,3271.020912,9.971414566,20,10,0.398839951
22 01 2018 21:30,2289.333984,13.54251957,3600,9.68595314,30,10,2.546539307
22 01 2018 21:40,630.1135864,9.8876791,2720.263016,14.33030987,40,10,-3.654840469
22 01 2018 21:50,0,8.960214615,2118.375113,16.11914063,50,10,-0.927464485
22 01 2018 22:00,0,8.754008293,1986.778528,16.72706985,0,-50,-0.206206322
22 01 2018 22:10,0,8.928613663,2098.076662,13.24578953,10,10,0.17460537
22 01 2018 22:20,0,8.722040176,1966.575214,16.71371078,20,10,-0.206573486
22 01 2018 22:30,0,8.100255966,1587.921223,19.38726997,30,10,-0.62178421
22 01 2018 22:40,0,8.651689529,1922.325725,15.3783102,40,10,0.551433563
22 01 2018 22:50,0,8.739006996,1977.290738,11.06573963,50,10,0.087317467
22 01 2018 23:00,0,7.90551281,1476.360895,17.24731064,0,-50,-0.833494186
22 01 2018 23:10,0,8.16013813,1622.991141,14.4426899,10,10,0.25462532
22 01 2018 23:20,0,8.221400261,1659.217019,16.29125023,20,10,0.061262131
22 01 2018 23:30,0,8.381188393,1755.253223,12.4711504,30,10,0.159788132
22 01 2018 23:40,0,8.003151894,1531.80218,16.74297905,40,10,-0.378036499
22 01 2018 23:50,0,8.305521965,1709.506688,16.66503906,50,10,0.302370071
23 01 2018 00:00,0,9.682261467,2578.176674,18.49327087,0,-50,1.376739502
23 01 2018 00:10,360.9625854,13.04911995,3600,18.75563049,10,10,3.366858482
23 01 2018 00:20,331.2095032,13.33547974,3600,18.48802948,20,10,0.286359787
23 01 2018 00:30,340.0592957,14.29728031,3600,17.99374962,30,10,0.961800575
23 01 2018 00:40,358.344696,13.74602032,3600,17.80664063,40,10,-0.551259995
23 01 2018 00:50,413.4659119,14.58283043,3600,18.70454979,50,10,0.836810112
23 01 2018 01:00,756.3220215,12.5420599,3582.141158,19.05341911,0,-50,-2.040770531
23 01 2018 01:10,926.4478149,13.19886971,3600,18.94577026,10,10,0.656809807
23 01 2018 01:20,1257.243042,14.73484039,3600,17.76242065,20,10,1.535970688
23 01 2018 01:30,1090.694946,13.07166004,3600,18.83336067,30,10,-1.663180351
23 01 2018 01:40,1268.16394,13.98104,3600,17.8300705,40,10,0.909379959
23 01 2018 01:50,1445.630005,14.60042953,3600,17.79231071,50,10,0.619389534
23 01 2018 02:00,1246.255005,13.03343964,3600,18.5041008,0,-50,-1.566989899
23 01 2018 02:10,1611.93396,14.63099957,3600,17.85930061,10,10,1.597559929
23 01 2018 02:20,1519.743042,13.65872002,3600,17.0394001,20,10,-0.972279549
23 01 2018 02:30,1703.293945,14.64299965,3600,17.42837906,30,10,0.984279633
23 01 2018 02:40,1628.531982,13.90507984,3600,17.58143044,40,10,-0.737919807
23 01 2018 02:50,1582.062012,13.38317966,3600,17.50226974,50,10,-0.521900177
23 01 2018 03:00,1602.225952,13.11281013,3600,17.66020966,0,-50,-0.27036953
23 01 2018 03:10,1623.578979,13.89482021,3600,17.15175056,10,10,0.782010078
23 01 2018 03:20,1645.006958,13.79570961,3600,17.14410019,20,10,-0.099110603
23 01 2018 03:30,1557.425049,11.49588013,3420.800229,15.85328007,30,10,-2.299829483
23 01 2018 03:40,1335.753052,11.53145027,3429.495148,13.99147987,40,10,0.035570145
23 01 2018 03:50,919.6917114,10.82936001,3208.807454,12.19351959,50,10,-0.702090263
23 01 2018 04:00,124.8814011,8.683794022,1942.482061,11.89682961,0,-50,-2.145565987
23 01 2018 04:10,0,7.851237774,1445.992388,13.53034973,10,10,-0.832556248
23 01 2018 04:20,0,7.830850124,1434.670739,11.00459003,20,10,-0.02038765
23 01 2018 04:30,0,7.859854221,1450.791482,11.59463024,30,10,0.029004097
23 01 2018 04:40,0,7.09462595,1059.160892,12.65194988,40,10,-0.765228271
23 01 2018 04:50,0,7.967723846,1511.567962,14.62598038,50,10,0.873097897
23 01 2018 05:00,0,8.456531525,1801.257195,14.97185993,0,-50,0.488807678
23 01 2018 05:10,0,7.92181921,1485.548609,16.38295937,10,10,-0.534712315
23 01 2018 05:20,0,8.272549629,1689.721836,17.38105011,20,10,0.350730419
23 01 2018 05:30,0,7.622808933,1321.96505,25.55541992,30,10,-0.649740696
23 01 2018 05:40,0,7.783967972,1408.818146,23.32928085,40,10,0.161159039
23 01 2018 05:50,0,8.016782761,1539.622115,19.74892044,50,10,0.232814789
23 01 2018 06:00,0,8.964058876,2120.847362,24.69137955,0,-50,0.947276115
23 01 2018 06:10,0,7.574865818,1296.757367,29.25230026,10,10,-1.389193058
23 01 2018 06:20,0,7.321022987,1167.309601,26.55146027,20,10,-0.253842831
23 01 2018 06:30,0,7.280210018,1147.288715,26.11904907,30,10,-0.040812969
23 01 2018 06:40,0,7.510736942,1263.512227,28.17355919,40,10,0.230526924
23 01 2018 06:50,0,6.77464819,917.6897686,26.65904045,50,10,-0.736088753
23 01 2018 07:00,0,7.38744688,1200.407279,26.87031937,0,-50,0.612798691
23 01 2018 07:10,0,8.685851097,1943.775705,27.16488075,10,10,1.298404217
23 01 2018 07:20,0,8.064143181,1566.94008,29.4704895,20,10,-0.621707916
23 01 2018 07:30,0,8.238451958,1669.360737,28.19636917,30,10,0.174308777
23 01 2018 07:40,0,8.26156044,1683.148634,30.76291084,40,10,0.023108482
23 01 2018 07:50,35.71551895,8.415088654,1775.898195,31.29161072,50,10,0.153528214
23 01 2018 08:00,187.618103,10.91856956,3242.927392,22.46677971,0,-50,2.503480911
23 01 2018 08:10,193.3553009,10.29257965,2961.006011,24.50919914,10,10,-0.625989914
23 01 2018 08:20,172.922699,9.760771751,2634.156907,24.41461945,20,10,-0.531807899
23 01 2018 08:30,261.9805908,10.57497978,3100.792208,23.74843025,30,10,0.814208031
23 01 2018 08:40,155.7958984,9.358519554,2377.194104,23.3566494,40,10,-1.216460228
23 01 2018 08:50,121.0103989,8.432229042,1786.370575,24.30385017,50,10,-0.926290512
23 01 2018 09:00,151.6221008,8.522649765,1841.979167,22.77417946,0,-50,0.090420723
23 01 2018 09:10,263.1146851,9.798683167,2660.440013,22.91703987,10,10,1.276033401
23 01 2018 09:20,269.4656982,9.898097038,2727.096382,23.66320038,20,10,0.099413872
23 01 2018 09:30,146.9291992,8.296795845,1704.261604,25.09939003,30,10,-1.601301193
23 01 2018 09:40,175.7469025,8.593851089,1886.176167,25.66500092,40,10,0.297055244
23 01 2018 09:50,206.8195953,8.697694778,1951.228833,24.0476799,50,10,0.103843689
23 01 2018 10:00,11.46607018,5.230813026,394.7927616,25.59081078,0,-50,-3.466881752
23 01 2018 10:10,0,5.071714878,353.8149708,26.75842094,10,10,-0.159098148
23 01 2018 10:20,91.67402649,8.523942947,1842.778769,15.92930984,20,10,3.452228069
23 01 2018 10:30,151.3345947,8.148939133,1616.406491,19.45182037,30,10,-0.375003815
23 01 2018 10:40,205.8466034,8.567489624,1869.772505,18.57851982,40,10,0.418550491
23 01 2018 10:50,5.464353085,6.913377762,977.4664808,18.8703804,50,10,-1.654111862
23 01 2018 11:00,11.10632992,7.389925957,1201.65505,14.25747967,0,-50,0.476548195
23 01 2018 11:10,179.070694,8.59488678,1886.821578,12.34016037,10,10,1.204960823
23 01 2018 11:20,249.0473938,9.208654404,2279.276314,12.20396042,20,10,0.613767624
23 01 2018 11:30,285.7990112,9.427689552,2422.530147,12.04675007,30,10,0.219035149
23 01 2018 11:40,272.6997986,8.685306549,1943.433227,13.24295998,40,10,-0.742383003
23 01 2018 11:50,320.3623962,9.245710373,2303.440306,11.22809982,50,10,0.560403824
23 01 2018 12:00,267.1572876,8.672726631,1935.526442,14.24001026,0,-50,-0.572983742
23 01 2018 12:10,202.4963074,7.956357002,1505.104025,19.34700012,10,10,-0.716369629
23 01 2018 12:20,340.4093018,8.933514595,2101.221845,20.5672493,20,10,0.977157593
23 01 2018 12:30,301.866394,8.32735157,1722.656066,23.31464005,30,10,-0.606163025
23 01 2018 12:40,243.3188019,7.892660141,1469.139767,21.97385979,40,10,-0.434691429
23 01 2018 12:50,349.3151855,9.264824867,2315.918,21.05275917,50,10,1.372164726
23 01 2018 13:00,240.0534973,8.129323006,1604.901446,23.07291985,0,-50,-1.135501862
23 01 2018 13:10,383.7547913,9.680261612,2576.72306,22.10531044,10,10,1.550938606
23 01 2018 13:20,419.884613,9.887129784,2719.901729,26.45495987,20,10,0.206868172
23 01 2018 13:30,336.1264038,8.479008675,1815.065034,25.12997055,30,10,-1.408121109
23 01 2018 13:40,340.5551147,8.78726387,2007.855924,26.46229935,40,10,0.308255196
23 01 2018 13:50,298.9475098,8.064009666,1566.862749,28.5475502,50,10,-0.723254204
23 01 2018 14:00,309.9442139,8.180094719,1634.75406,27.41160965,0,-50,0.116085052
23 01 2018 14:10,409.4926147,8.922304153,2094.029099,27.17778015,10,10,0.742209435
23 01 2018 14:20,467.7885132,9.447174072,2435.312696,28.5717907,20,10,0.524869919
23 01 2018 14:30,388.2605896,8.286074638,1697.826183,27.67630005,30,10,-1.161099434
23 01 2018 14:40,328.1683044,8.389473915,1760.290684,29.7092495,40,10,0.103399277
23 01 2018 14:50,240.5962067,7.442495823,1228.329985,26.45871925,50,10,-0.946978092
23 01 2018 15:00,338.0703125,8.345222473,1733.450354,24.00534058,0,-50,0.90272665
23 01 2018 15:10,357.7728882,8.424123764,1781.415623,23.58496094,10,10,0.078901291
23 01 2018 15:20,440.9749146,8.986639977,2135.381799,23.54217911,20,10,0.562516212
23 01 2018 15:30,435.6668091,8.936185837,2102.936568,22.7503891,30,10,-0.05045414
23 01 2018 15:40,371.2449951,8.47029686,1809.70888,22.58308983,40,10,-0.465888977
23 01 2018 15:50,314.2679138,7.684916019,1355.05679,24.23019981,50,10,-0.78538084
23 01 2018 16:00,102.8296967,6.427991867,778.1106614,28.25568962,0,-50,-1.256924152
23 01 2018 16:10,0,6.46745491,793.3191774,29.05591011,10,10,0.039463043
23 01 2018 16:20,274.614502,7.640936852,1331.573524,26.7710495,20,10,1.173481941
23 01 2018 16:30,352.4570007,7.997700214,1528.679979,27.95676041,30,10,0.356763363
23 01 2018 16:40,371.7394104,7.980175018,1518.664243,26.19972992,40,10,-0.017525196
23 01 2018 16:50,388.7504883,8.207766533,1651.125359,23.05999947,50,10,0.227591515
23 01 2018 17:00,336.5815125,8.054228783,1561.202585,22.95747948,0,-50,-0.15353775
